index,question,ground_truth,predicted,correct,raw_response
5047,What is the tensor of vocal cords:,A,A,True,A
5048,All of the following are causes of perforation of cailaginous pa of nasal septum except?,A,A,True,A
5049,Frotteruism is ?,A,A,True,A
5050,A patient is having deficiency of Von Willebran factor. What abnormalities he will present with?,A,D,False,D
5051,Which of the following is not true about use of graft in vascular surgery,A,A,True,A
5052,Cristae are seen in?,A,B,False,B
5053,Brushing time in children under parent supervision:,A,A,True,A
5054,Epinephrine is most useful in?,A,B,False,B
5055,If probing force is upto 30gms then the probe remains:,A,B,False,B
5056,Which of the following is not a hypothesis of the revisited functional matrix  hypothesis?,A,D,False,D
5057,Food paicles mostly get obstructed in which pa of esophagus -,A,A,True,A
5058,Stability which is achieved in implants immediately after implant placement is known as:,A,A,True,A
5059,"For autopsy, stomach is open through -",A,D,False,D
5060,"All should be features of a substance to measure GFR, except ?",A,A,True,A
5061,Which of the following components of silver Amalgam alloy whitens the alloy:,A,A,True,A
5062,Which of the following statements is not true about iliolumbar ligament?,A,D,False,D
5063,The most common intracranial tumor in children is –,A,A,True,A
5064,Fibrous stroma of liver is derived from -,A,D,False,D
5065,In which of the following type of porosity is a hot spot created?,A,A,True,A
5066,Hypercoagulable factor is?,A,A,True,A
5067,Duchenne’s muscular dystrophy is?,A,C,False,C
5068,Disinfection of urine is which type of disinfection ?,A,D,False,D
5069,Which of the following is not true about metabolic syndrome?,A,C,False,C
5070,"DSM-4, Axis 3 contains?",A,D,False,D
5071,Coisol levels remain elevated for how many week/s following hemorrhage?,A,C,False,C
5072,"Residual Hypopigmentation following a drug reaction, is best known as?",A,B,False,B
5073,Rickets occurs due to which of the following reason?,A,D,False,D
5074,Blebs are found in which type of injury?,A,C,False,C
5075,Not a hemorrhagic lesion ?,A,C,False,C
5076,Most sensitive test for myaesthenia gravis,A,A,True,A
5077,Yellow-nail syndrome consists of,A,D,False,D
5078,Name the finish line which has a gingival finish wall perpendicular to the axial surfaces of the teeth:,A,B,False,B.
5079,Antitubercular drug which does not cross blood brain barrier is:,A,A,True,A
5080,Which of the following about the Sabin vaccine is not true?,A,D,False,D
5081,Renal blood flow is ?,A,A,True,A
5082,Pancreas divisum indicates which of the following ?,A,B,False,B
5083,Involvement of pulmonary lobules with visceral larva migrans is seen in–,A,B,False,B
5084,Following Drug is given safely in renal failure?,A,B,False,B
5085,Risorius is a muscle of ?,A,C,False,C
5086,Which of the following corroborates to the presence of clostridium difficle infection in patients taking antibiotics for another cause?,A,C,False,C
5087,Result of liquorice ingestion,A,B,False,B
5088,Asherman's syndrome false is ?,A,B,False,B
5089,"Among the following agents, maximum boiling point is associated with?",A,C,False,C
5090,Dual record system is useful for estimation of?,A,D,False,D
5091,Papillodema is seen in?,A,A,True,A
5092,A sexually active female with the profuse frothy foul-smelling discharge with intense itching. Strawberry cervix revealed on examination. What will be the diagnosis?,A,A,True,A
5093,‘Coronary-steal phenomenon’ is caused by–,A,C,False,C
5094,Which of the following is not a sign seen in acute apendicitis,A,D,False,D
5095,Severely anaemic pregnant patient in cardiac failure. Choice of transfusion?,A,B,False,B
5096,Pure motor palsy seen in poisoning of,A,C,False,C
5097,Hepatitis-E virus cause:,A,A,True,A
5098,"An 86 years old lady presented with severe constipation. She was a known hypeensive on medications for 10 years. In clinic, her BP was 157/98 mm Hg with a hea rate of 58/min. On taking here BP in the supine position it was found to be 90/60 mm Hg. She had the recent history of depression. She is tak",A,B,False,B
5099,All of the following are treatments of myopia except?,A,A,True,A
5100,False about limbus fossa ovalis -,A,C,False,C
5101,Proteoglycan present in the glomerular basement membrane is?,A,C,False,C
5102,Deficiency of p53 mutation is maximum in which lung carcinoma?,A,B,False,B
5103,X-ray of choice for age detection at around 16-17 years of age,A,B,False,B
5104,Unit for measurement of viscosity is,A,C,False,C
5105,Stranger anxiety develops at,A,B,False,B
5106,Which is the most common pancreatic endocrine neoplasm?,A,A,True,A
5107,Tyrosine kinase receptor is associated with proto!oncogene -,A,A,True,A
5108,MIBG dose is -,A,A,True,A
5109,Denominator in under -5 propoional moality rate?,A,B,False,B
5110,Sentinal surveillance is done to detect?,A,C,False,C
5111,Method of sterilization for fiberoptic laryngoscope:,A,B,False,B
5112,"A 40 years old lady reported with 1.5cm crater like ulcer on the palate for last 1 week which is rapidly growing, aggressive, ulcerative and perforating the hard palate is suggestive of:",A,C,False,C
5113,Suxamethonium acts through which channels ?,A,A,True,A
5114,Visor osteotomy is used for:,A,A,True,A
5115,The insulin glucagon ratio decreased. The enzyme is active at this time?,A,A,True,A
5116,"Minor connector should be rigid enough to support active components of a partial denture, but which among the following is the only flexible minor connector:",A,A,True,A
5117,Subpubic angle in Gynaecoid pelvis is?,A,A,True,A
5118,Function of tyrosinase is,A,C,False,C
5119,Nonselective a + 1 blocker is ?,A,B,False,B
5120,Muscae volitantes is seen in ?,A,C,False,C
5121,Less mitochondria are seen in -,A,C,False,C
5122,. Z plasty ideal angle,A,A,True,A
5123,Mendeloson’s syndrome is due to?,A,A,True,A
5124,First sign of maceration is,A,A,True,A
5125,Which of the following is present in normal vagina?,A,C,False,C
5126,Following are the causes of oligohydramnios except?,A,D,False,D
5127,"An 70 kg farmer is consuming 56 grams proteins, 275 grams carbohydrate and 60 grams lipids. He consuming?",A,B,False,B
5128,True about Ganers cyst is ?,A,A,True,A
5129,Chances of uterine rupture are least in -,A,A,True,A
5130,Neuropathy with INH therapy is least in patients?,A,B,False,B
5131,28 year old female complaints of foul smelling yellowish urethral discharge since 4 days. History of burning micturation. History of sexual contact with multiple paners 2 days before the onset of symptoms. Most likely diagnosis is ?,A,C,False,C
5132,Occlusal forces cause injury in periodontium with normal height?,A,C,False,C
5133,Which of the following  is not used as sub-gingival irrigant:,A,A,True,A
5134,All of the following are causes of acute hyponatremia except,A,B,False,B
5135,"In axillary nerve paralysis, all the following are true except",A,B,False,B
5136,Hybrid ionomer is also called as:,A,A,True,A
5137,Most sensitive test to detect early renal TB is -,A,A,True,A
5138,95% carrier and 5% cases are seen in ?,A,D,False,D
5139,"Soft palate that makes 45 degrees angle to the hard palate, comes under:",A,B,False,B
5140,A 28 year old lady on OCPs takes tetracycline for periodontitis and become pregnant after 2 months. This is because?,A,A,True,A
5141,Hegar sign all are true except ?,A,B,False,B
5142,Which among the following is renin antagonist?,A,C,False,C
5143,Treatment of Tetanus is done by all except,A,D,False,D
5144,Carotid body function in an organ work as:,A,A,True,A
5145,Slowest blood flow is seen in ?,A,D,False,D
5146,Prothrombin Time is increased in:,A,D,False,D
5147,Pulpal inflammation is marked by:,A,C,False,C
5148,Which of the following hardness test is used extensively for determining the hardness of the metal and metallic materials:,A,B,False,B
5149,Due to Donnan-Gibbs effect?,A,A,True,A
5150,"Patients have precancerous lesions with abdominal swelling and inguinal nodes are seen. On examination, lymphadenopathy was found. The most probable carcinoma related to this condition will be?",A,A,True,A
5151,Ascitic fluid SAAG < 1.1 what is the disease associated with,A,A,True,A
5152,Drug used in Erectile dysfunction when PDE-5 inhibitor is not effective?,A,D,False,D
5153,Stellate granuloma seen in,A,B,False,B
5154,HIV screening among sex workers is an example of?,A,A,True,A
5155,"Punched out a crater-like depression at the crest of interdental papilla, covered by pseudomembrane is known:",A,B,False,B
5156,pH of vagina in pregnant woman is usually ?,A,A,True,A
5157,Sexual gratification obtained by enema is called -,A,C,False,C
5158,RQ is least in ?,A,B,False,B
5159,Most common site of carcinoma prostate is ?,A,A,True,A
5160,Calculus present over mandibular anteriors is rich in:,A,D,False,D
5161,Transferases are classified as ?,A,C,False,C
5162,Pancoast’s triad includes all of the following Except:,A,B,False,B
5163,Skin involvement along with collar stud ulceration in intestine on radiography. Diagnosis is -,A,D,False,D
5164,In paograms recommended by 'WHO' the distance between the ale and action lines is ?,A,B,False,B
5165,Evans syndrome is,A,A,True,A
5166,Red degeneration of fibroid is seen in ?,A,B,False,B
5167,Limiting amino acid in cereals ?,A,A,True,A
5168,D and L isomerism is -,A,D,False,D
5169,Urea breath test is used for diagnosis of:,A,A,True,A
5170,Tetanic contraction is due to accumulation of ?,A,B,False,B
5171,"For determining the age between 1-13 years, the best X-ray is–",A,A,True,A
5172,Edman's reagent is used for,A,B,False,B
5173,Total energy stored in the body at the point of fracture is known as:,A,A,True,A
5174,Which of these is a homopolysaccharide?,A,D,False,D
5175,PDL fibers that are removed to prevent relapse are?,A,A,True,A
5176,Posterior scalloping of veebrae is not seen,A,A,True,A
5177,Most impoant cerebral vasodilator?,A,A,True,A
5178,Most important criteria for the success of the implant is:,A,B,False,B
5179,External version is done after?,A,A,True,A
5180,Physiologic change in leukocyte numbers in pregnancy is,A,A,True,A
5181,Tonic neck reflex disappears at what age ?,A,B,False,B
5182,Placing GIC under composite for pulp protection is called:,A,A,True,A
5183,Which of the following defines vital capacity?,A,C,False,C
5184,"Glutamine is Increase in CSF, blood and urine, this is due to deficiency of",A,A,True,A
5185,Total surface area of respiratory membrane ?,A,C,False,C
5186,Unspecified pain pathway is for?,A,D,False,D
5187,Viral infections usually cause:,A,A,True,A
5188,ORS contains 75 mEq/l-,A,A,True,A
5189,Chi-square test is for:,A,D,False,D
5190,A lady washes her hands 40 times per day for no apparent reason.  Cognitive behavior therapy for her treatment should include?,A,A,True,A
5191,Changing the tilt of cast during surveying changes the:,A,D,False,D
5192,IPC 201 is for -,A,A,True,A
5193,Which enzyme is seen in stratum intermedium?,A,A,True,A
5194,Differences between human milk and cow milk are all of the following except:September 2005,A,D,False,D
5195,Number of freni in the maxilla:,A,A,True,A
5196,Confusion assessment scale used for which of the following?,A,B,False,B
5197,True about iceberg of disease ?,A,B,False,B
5198,Rideal-walker coefficient for disinfectant used for cholera stool should be ?,A,A,True,A
5199,Dunlop traction is a type of traction used in management of,A,C,False,C
5200,All are true about Marie - strumpell disease except :,A,A,True,A
5201,Anticodon is located on?,A,B,False,B
5202,"All viruses are associated with specific inclusion body, except ?",A,A,True,A
5203,C factor is highest in which of the following:,A,C,False,C
5204,PGs in semen are secreted by ?,A,A,True,A
5205,Color code used in cephalogram for retention is:,A,A,True,A
5206,Palatal height index given by?,A,C,False,C
5207,All are associated with diabetic gangrene except?,A,B,False,B
5208,Rake angle is:,A,A,True,A
5209,All replanted permanent teeth with complete root development should have a pulpectomy soon after replantation regardless of the length of time the tooth was out of the mouth. The pulp is extirpated before the splint is removed preferably within one week after the injury.,A,D,False,D
5210,Cloacae are present in,A,A,True,A
5211,What is false about Eale's disease amongst the followwing?,A,A,True,A
5212,Separation of proteins by their mass ?,A,C,False,C
5213,Features of marasmus are all except :,A,A,True,A
5214,Detergent action of bile salts is due to:,A,C,False,C
5215,When Va / Q is infinity?,A,B,False,B
5216,"The ""gold standard"" for recording change in periodontal status is?",A,A,True,A
5217,Iritis in young patient with joint pain -,A,A,True,A
5218,"Dysplastic hip in a child, investigation of choice",A,C,False,C
